ucid,uuid,upid,is_correct,total_sec_taken,total_attempt_cnt,used_hint_cnt,points,badges_cnt,level0,level1,level2,level3,level4,repeat_correct_pct,grade_top,learning_stage,difficulty
Lgvpn5xUu0sbll2/53oFiSmVdcNM99MCNRPNcpyw1yI=,16760,18,0.834367542,19.01103819,1.314498807,0.134486874,212724.2709,31.19761337,10829,3158,1212,1177,384,0.744165329,6,elementary,easy
Lhd00PvCdq23PNggSHEbszeZ68vTRWdg6MmaBD1kEZ8=,39069,16,0.569249277,21.46182395,1.995597533,0.378586603,261892.1406,33.66067726,31579,4242,1766,1107,375,0.442973053,4,elementary,easy
LkGxmLWesEPJgooW03RGU1eRXKGzJKoyurxRYeh0KOI=,6320,18,0.633386076,44.63481013,2.157753165,0.822468354,231465.0141,37.86898734,5377,568,176,157,42,0.542652532,6,elementary,hard
LpZS/GFsDGjF3rEt7YLZd8IYdScjZ5Z+5bJuJ/c2BZs=,24238,47,0.659419094,30.36677944,1.704472316,0.39846522,257543.7426,41.49018071,17917,3701,1480,845,295,0.549417678,7,junior,easy
LrwnPq9m+L8jrO/2MgLsR7Yno06Qevd9IkZhsoY7DfY=,4769,20,0.32816104,30.20863913,2.636611449,1.400083875,308727.1889,85.40155169,4504,184,59,18,4,0.295757852,8,junior,easy
Lvy3d56mLmoLgxzNCF8tmLRCNBaq0S/ZQXkG5viaWX4=,3378,18,0.659265838,34.97631735,1.874185909,0.192717584,439444.709,72.51006513,2570,434,219,121,34,0.58495261,7,junior,easy
M+UxJPgRIW57a0YS3eik8A9YDj+AwaMpTa5yWYn/kAw=,7222,21,0.466075879,51.53447798,2.761561894,1.242869011,182998.5303,35.34311825,6337,576,195,83,31,0.389099333,6,elementary,easy
M4lv3w3T20+Z1YcnIEUe/CKdA/ROAHdY/dmcaJTg0hA=,5654,16,0.691722674,22.15776441,1.453484259,0.208348072,399386.0667,41.41032897,4601,540,267,171,75,0.594005519,5,elementary,easy
M57I/0GVGuAMT7/cRvngV0AJF7YUWoBgB2+jdIZbSLo=,3761,33,0.604360542,102.8994948,2.022334486,0.582291944,420767.23,76.84073385,3011,472,173,72,33,0.535083636,7,junior,normal
M8Lfw5taHmpTdDkfSEoNpd9/xmXC2wRXO6O0Bs4qOIw=,6935,16,0.770439798,68.90583994,1.936986301,0.682480173,329366.7772,31.75991348,5742,727,226,173,67,0.683974731,4,elementary,easy
MI2RiivkQ8/bMsM+kVBZJpnZHfd2EWxrnY4/dl/VBKA=,5106,12,0.568938504,32.89992166,2.07128868,0.335879358,357659.4405,62.26772425,4034,769,181,97,25,0.441485488,7,junior,normal
MLd1zG5xQjPdScBoMFYa9Hj+Y3upNMhxFLidC8v2AmM=,3496,37,0.607837529,66.39187643,2.484839817,1.20680778,368896.028,64.79776888,2939,386,96,56,19,0.511893992,7,junior,normal
MOPXEiz/NLBJOOXxlMiH+uc18WdVV6TmghrIbK0e56w=,1253,20,0.458898643,38.72865124,2.189944134,0.795690343,211351.9944,46.89864326,1118,103,27,5,0,0.314129428,9,junior,easy
MT7C8JLJuKRBwbHC7sjLfteRuwqBae+IlGh/2pBtUX4=,24228,41,0.75606736,40.51576688,1.47238732,0.237947829,223558.1439,34.79135711,16937,4093,1649,1164,385,0.659223735,7,junior,easy
MUbqU/Il0Jtq/WAby1VtcO+pS/tc7QnNE3TI/GuzuMM=,23392,16,0.526162791,56.7747948,2.431942544,1.309678523,308650.0637,41.26316689,19288,2159,1093,672,180,0.380323512,5,elementary,normal
MefOHEpHMbpSlIglmM0dFv9PLECXPNiRwF5qFmNSncA=,10007,28,0.768262216,24.89647247,1.75587089,0.374737684,298521.7952,48.57589687,7037,1536,660,382,392,0.644395021,7,junior,easy
Mg4qERZHTwwC2gbKK5PK1x83LmW5lgPUKB6xEdFM6Ys=,22984,24,0.933040376,20.81186913,1.13739993,0.053907066,287390.7882,32.5,11963,4802,2862,2092,1265,0.849410879,3,elementary,easy
MjiiiChVSuiaHesBEPm6QmA0eZIz8dgF9wOzXR9La48=,17288,57,0.646112911,34.46488894,1.687760296,0.411904211,260254.7335,43.68446321,13399,2299,817,575,198,0.581323964,7,junior,easy
Mp4dXv8p6ukOHl3zEXKwRT/DJ1jn+U/fHT3Km+vjH6g=,3537,20,0.371783998,64.21034775,2.448402601,1.310998021,345115.5072,78.3562341,3175,237,100,23,2,0.319881536,8,junior,normal
Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=,14865,17,0.740396905,23.80154726,2.108644467,0.496939119,348085.5253,48.98008745,11350,2164,619,516,216,0.63466295,5,elementary,normal
N3wO0fC439PgPDMPRDVu0qGXZj+cYL49zF/sgQZAlww=,14882,16,0.853312727,29.14541056,1.413183712,0.172960624,338608.5564,37.48682973,10341,2233,1095,840,373,0.753501897,3,elementary,normal
N4oVXBKRiHKEYw6SebJh6pDSMFh9W1VBDaYMNp7HZjQ=,4010,16,0.779551122,44.37905237,2.055860349,0.366583541,439488.8726,44.86309227,2952,546,242,199,71,0.654248656,4,elementary,easy
N7RI6heSDN83dU42Jm5Q5/NhgGiBHJV/siihpGG9+YY=,981,18,0.384301733,37.39143731,2.613659531,0.926605505,289554.8226,53.48929664,913,29,27,11,1,0.202541918,9,junior,normal
NA/6rJli13WahqXIJO8Gc7iLmI2qc048XZuDwrQ3zlg=,18130,20,0.675344732,36.10788748,1.880915609,0.509487038,331998.2105,33.84147821,12868,2442,1424,1089,307,0.502876807,4,elementary,normal
NBTrqZQukYoF9YwDkIjYlsqwaqpMVimSFrDmMuOXQRs=,2298,20,0.315056571,46.83637946,2.8794604,1.423846823,189993.4404,51.78764143,2093,173,25,6,1,0.35071639,9,junior,easy
NLhQTo2U/eLlj+b97VT0UnW05Kshl68Axud4WJDoqwY=,18523,17,0.764077093,58.43939967,1.781514873,0.642012633,299680.6161,33.49446634,13188,2730,1104,1044,457,0.640070887,4,elementary,easy
NNDeofPcfsq3nkylBjexLeCKrf/SETj91zj7YGiS0FE=,23419,20,0.789273667,36.82082924,1.583799479,0.256202229,263914.1124,29.99859089,15627,4048,1927,1337,480,0.647105821,4,elementary,unset
NPkrCjbLK35wefMCv6y6XMO5eYO/gthS6LGwrdjG2OQ=,12302,16,0.823605918,28.73427085,1.510404812,0.115021948,354932.6238,39.79377337,8358,1874,915,924,231,0.735918786,3,elementary,hard
NQq7QTnOTWDz3NSogiu6NV/2SjYWtPZoUc7Ijv1UI/k=,2388,16,0.558207705,41.02889447,1.811557789,0.575795645,178998.5557,45.41164154,2147,193,29,16,3,0.487684393,9,junior,easy
NS6OkBviulEOoEuZxo/1C7WYE0TBn7Asw/DwVo28lW8=,10515,17,0.580694246,30.52277699,2.034236805,0.551022349,357143.0706,42.29862102,8858,988,352,221,96,0.461082185,4,elementary,normal
NUYjCvs6zBkoCO90jnqqPYhJ04GkmopjXV6JhCOLkOw=,7810,40,0.593213828,76.85057618,2.2815621,0.836107554,301199.6224,57.81331626,6814,682,198,78,38,0.552383509,7,junior,easy
NX/cV2Wm/e+Ky0eV3a9fb4uti9Fl/VPgmuajzfa8wtU=,7945,23,0.456891126,53.16853367,2.424040277,1.157709251,279915.5994,60.37986155,6896,684,222,118,25,0.300732246,8,junior,normal
NX6O5HSHAPuk5+88sOGUAz1W2bEmTv/p2N9DrrWfZiM=,7198,27,0.710891914,19.98985829,1.664767991,0.242150597,279783.8152,57.44665185,5764,943,273,169,49,0.600764434,7,junior,easy
NbBubQKT4fanKTDFR8SmEerTmNXGgdkwtP8ovb9/AHg=,1791,16,0.565605807,44.69737577,1.917364601,0.893914015,179120.6499,38.26409827,1520,179,56,23,13,0.47378796,9,junior,easy
NbzNnWabooJ8J/09unhbUwFiH6Jr9Vv3VQwYF8cT2IY=,12393,19,0.765351408,40.02041475,1.634955217,0.20947309,363350.7507,39.61486323,9196,1749,642,577,229,0.641980795,3,elementary,easy
NcWaNtErOZNSS3qaqbqUhMRUU3/LUYwHj+5/vw601SU=,694,19,0.367435159,62.55619597,3.131123919,1.585014409,248707.3588,65.98559078,667,20,2,4,1,0.301209386,9,junior,hard
Ng8Iw8PYfUoT3Pv0dKtEs6DvpuenM9W6STSDlwcc2f0=,17129,18,0.757662444,27.74201646,1.842781248,0.30626423,308439.6742,41.46149804,12239,2588,1131,784,387,0.61809721,5,elementary,normal
NoSFhTWBKqUGlYjm2smtD46bykxeTrKtsQuV3y6aJQ0=,1289,20,0.718386346,28.56245151,1.586501164,0.217222653,194760.699,40.60124127,1027,193,39,24,6,0.653119315,9,junior,easy
NoiGICCqJdvFmvy6LlcPw0m5SH7C7FO4TMbJHCdlRz4=,25080,48,0.709250399,22.863437,1.479585327,0.254106858,220812.9146,36.2062201,18037,4471,1431,816,325,0.59515416,7,junior,easy
NoskBq4Br1/gsHaS0Pkuhdx67DlKfRiCcj2jMAWpRS8=,10895,33,0.739972464,23.61780633,1.643873336,0.275998164,230596.7531,41.61670491,8374,1640,463,332,86,0.65648815,7,junior,easy
O+qdSyYcmKAzs4PPZikdBQWMw5MMHcW5ROV8s8sFljc=,2369,19,0.569438582,25.28028704,1.987336429,0.325031659,179285.5492,42.08273533,1879,306,156,21,7,0.489000564,9,junior,easy
O/KjGB9rr8dvio3EBiuDvoL1cg/22EZaZV1FxmkURKc=,46325,16,0.845353481,24.87468969,1.314689692,0.137765785,262251.7115,29.96362655,26225,8786,4989,4255,2070,0.724212962,5,elementary,unset
O4+yF1QVhTb7fUbQdI18S9zwfASI9wJ0mHVIPa6h3sw=,16228,18,0.47713828,79.49044861,3.136307616,1.212842001,325448.5126,38.55071481,13907,1380,467,379,95,0.340037224,4,elementary,easy
O5REHVmAHn7gqbV004+NYosaXTrsEuiqcIORcWSdXXY=,4628,21,0.691659464,38.30250648,1.643042351,0.461106309,176365.6197,37.49805532,3328,637,273,233,157,0.571792624,9,junior,easy
O7yKpGNIFze/B/+ivo0JTHDVQ3EpuTLWwbjz2ouVChw=,14667,26,0.743846731,44.03872639,1.759869094,0.589077521,198644.2843,30.01390877,10633,2444,806,552,232,0.629158905,6,elementary,easy
O8HMQ+uWFY7AqdCEYgIDBl6+KBNIau8wuCUGPTVSrXA=,12885,28,0.547923943,58.37105161,2.029025999,0.588746605,234500.4727,45.89126892,10987,1245,422,159,72,0.519837934,7,junior,easy
OByIaYY/56y05bpjY1K3Dg+OS32Y/fB3yVjKfBqFIIY=,9470,20,0.489017951,95.18680042,2.570538543,0.653220697,345098.3698,59.12428722,8035,952,312,138,33,0.347185235,7,junior,easy
OCtZCw4vxbL9tULywAqVeistrWqbKBWqJ2ldN66om0U=,2356,16,0.681239389,42.524618,2.241511036,0.555178268,326981.5492,44.25721562,1967,244,76,54,15,0.584093614,6,elementary,easy
OD4zys90IZxFbg56o3znJLB7qoczUi+8mFZdpUbiTSI=,4936,21,0.6636953,33.57921394,2.065842788,0.73602107,399153.7091,41.9434765,3862,596,258,174,46,0.51893556,5,elementary,normal
ODEv/zQe85ashn/pvTconu7UT/KCBkxkZokBH6H8OxI=,3154,23,0.560240964,42.24603678,1.795497781,0.666138237,196768.6075,41.00792644,2502,370,123,120,39,0.4226341,9,junior,easy
OFviqNusL3qUCiAp+zDob+G8I7rsTkSPGFNa+xzA8sE=,2387,16,0.614160034,56.24130708,2.160452451,0.697947214,273097.6862,43.12149141,2006,237,73,57,14,0.5256565,6,elementary,easy
OHomudEcAveCjx9XUsIVoEyEVSJMBK9qnG3ExQydOI0=,4327,20,0.480702565,33.01294199,2.416685926,0.712502889,216583.4666,58.56366998,3944,285,78,15,5,0.468330948,8,junior,easy
OJdwYcjEXluq9EWCqnDzp2Yvu/ALGh5DD9nPegq+pgQ=,26418,16,0.753728518,20.96752214,1.455030661,0.148270119,334956.7597,37.39147551,17075,4217,2564,1857,705,0.614125985,3,elementary,hard
OJioXoiZxIzRBhycCjmphl4dI2Dt8J+exC1qFpvek/8=,11939,21,0.747047491,28.04657006,1.795962811,0.469553564,335550.735,37.66772762,8806,1741,676,532,184,0.63402435,4,elementary,easy
OKTWoAXQB4dzLEFSDU2mSMMKG6VxaLq5vqLpTTVFgeo=,11617,16,0.825686494,30.03090299,1.483171215,0.151071705,399548.086,41.9995696,7980,1884,816,703,234,0.703877323,3,elementary,easy
OTW/dDCx+GEYDj+DqmvyLkxuab8epUX6tuGXQbN2wls=,954,16,0.626834382,55.67505241,1.759958071,0.561844864,289773.001,57.43501048,794,109,30,17,4,0.520691654,9,junior,easy
OUnkRX0qK0fXq4JbhUkqNk/Pm5YTwahvlT0CQeC21Zg=,33520,16,0.561336516,29.04093079,2.125298329,0.675089499,335802.6152,38.88914081,25545,4167,2105,1360,343,0.391666447,3,elementary,normal
OVGQBBcCHSOyJ89uwY+z15n2iuZYrv8Tajf37jiGzqc=,71438,18,0.906800302,19.78437246,1.258447885,0.1401495,222841.9519,26.69136874,38950,14434,8069,6802,3183,0.812985294,5,elementary,easy
OVwmRGTNCS+hBkvFYDawSwdperfo46ooCVV/tBEfd84=,32723,22,0.776793081,31.37698255,1.624942701,0.288604346,261502.7693,35.55395288,20907,5781,2770,2193,1072,0.643567423,5,elementary,easy
OYK+8MJAblYDOgh2ohzoG1xT40feTLYvk/fAvdTktkI=,2822,28,0.662650602,38.59319631,1.918851878,0.215095677,448737.4125,70.77356485,2181,443,122,46,30,0.62428419,7,junior,unset
OeaYHhfKV2vXQKqvs8/5Yx7sQiFDFEmf2r6cWd3apKE=,6107,16,0.712788603,19.86687408,1.666120845,0.161945309,216014.3298,48.94285246,4403,1052,388,208,56,0.691156768,8,junior,easy
OjIombrPy9hCBI5SbBeZHRWfcXoVRZAN8p6p28nQDfQ=,15036,26,0.63141793,35.15230114,2.119446661,0.330540037,224766.3122,41.26376696,12359,1849,456,257,115,0.534734607,7,junior,easy
OkMUi9/AtQ/YxPVmMj4Jx9WVHcjuXS9/fhcreFEB9Bg=,3850,20,0.531428571,37.09506494,2.143376623,0.657922078,273413.4514,69.72051948,3392,339,88,15,16,0.444794444,8,junior,normal
OkgyFAFUhVF5xeu+iDV16+5dlnfzfYQJxXIidJx7dzE=,4673,16,0.64819174,67.33383266,2.45816392,1.150866681,372817.496,40.34924032,3962,395,146,130,40,0.558918127,5,elementary,easy
Olr8azZ7638vOtR5V+KNF9jlhraDLCahnsxqV67PZ0c=,11532,20,0.834373916,55.36316337,1.538588276,0.412851197,339484.0661,35.89646202,8367,1633,774,508,250,0.736713511,4,elementary,easy
OmUsbt7RaK3Gs9LwcpEYshJl6rIzzZF5DjRp230rTNI=,24297,20,0.783882784,29.38025271,1.594023954,0.419969544,249339.8752,29.64086101,16188,4192,1715,1564,638,0.658678898,4,elementary,easy
OmVUm+97EqL1PSeEy318gszce7gJjIMnEjDMFU9e+qA=,17051,30,0.753973374,26.06128673,1.83256114,0.443551698,287761.816,32.3183391,12085,2482,1149,1006,329,0.628638463,4,elementary,easy
OnOsto+ftuylNECIWNGMBEpa8RoJ39dz4+95nFUtmE4=,14552,30,0.478903244,42.86201209,2.139087411,0.465090709,273658.7723,46.83713579,12408,1392,445,237,70,0.355833434,7,junior,easy
OnztoLe/KRAGCzT1fhys2SSvoBd4VIDTcFpP5fMpU68=,13384,21,0.762552301,26.065526,1.58308428,0.467573222,301776.6699,46.30222654,10015,1925,734,507,203,0.691684563,7,junior,easy
OowZ5vdDfwOEL1LD/3yxHdHmT5fHqZUl1obUtKekJlU=,4815,26,0.649636552,48.06583593,2.245898235,0.918587747,468661.8449,45.80560748,3689,609,283,171,63,0.474782929,5,elementary,normal
OpP2FCplZ1a3UCUD9+tmw0Az+FrTdUOy8QtzWTO3BbM=,6110,16,0.587397709,64.20851064,2.609492635,1.441407529,220105.4357,40.77675941,5248,582,133,119,28,0.491062856,6,elementary,normal
OqlJtwFg1Ekkrx2SQ894pDPGH28c7bfHfJsLy16Y8QI=,16556,16,0.743718289,40.59706451,1.648767818,0.431625997,326301.2407,35.79071032,12230,2563,820,597,346,0.647623491,3,elementary,easy
P02YQOS0HnUM+0FJcT2Hpa5X0gjJ/eIaL/Quc8Kj5u0=,22417,22,0.654770933,37.7100861,1.82522193,0.382522193,302876.5818,35.00789579,15608,3157,1957,1280,415,0.514773556,4,elementary,hard
P1aW4NWkbjTAgrdvKdb/WsQZOI7wEV81FWNrD8IkT0Q=,14205,22,0.595283351,65.79619852,2.769799366,1.262653995,317783.6119,49.16613868,12325,1333,280,193,74,0.490584367,5,elementary,normal
P7BbN3XtNfmNgFUznGo0EKF0EO8JfiDgw/XJD1h/Crs=,12742,17,0.488855753,52.87764872,2.807330089,1.070711034,191237.5458,32.35755768,10940,1088,419,205,90,0.328166308,6,elementary,easy
P7ylAtyaUeaapiNAor3BY5fi3JH6Swz5Azu48jtbZps=,17453,16,0.685899272,24.14329915,1.997249756,0.604251418,314055.6098,34.3743196,12945,2232,1121,874,281,0.52894304,4,elementary,normal
P9MBH2y9lTr+ueuFDr6VDrx3GSS1/MvPLRyklqdSyVM=,6072,16,0.567028986,113.5382082,2.505764163,1.256093544,187744.5787,32.39064559,5395,476,94,84,23,0.444168049,6,elementary,easy
PB+tEauJ6Cu8clF5IHjouv5FqEgH9UDWxbOqE+SBa50=,22470,13,0.723453494,21.74330218,1.516955941,0.147708055,243402.2901,32.64997775,15172,3860,1772,1255,411,0.542654064,7,junior,hard
PB2mQE/E3slXrHhnDVHSNhb5Ei8QIwQB6DipI2jRkOU=,17903,27,0.655867732,31.67536167,1.926325197,0.834273585,269257.2768,36.40618891,12724,2519,1135,1046,479,0.488861473,6,elementary,easy
PDjFRBgq4c5rzxS6wQrkOkhNs3qKPZ35htxUocnuNEw=,20527,17,0.66794953,41.80912944,1.877186145,0.84371803,225621.722,32.83543625,14902,2993,1325,983,324,0.497340137,6,elementary,normal
PGbCr6wCmzlyPoKCBQv8aOM0NW8HVk4PW+IU4iR6GRI=,30726,37,0.68004296,25.10723817,1.747477706,0.371021285,232227.4167,38.60212849,21690,5264,2163,1196,413,0.605338911,7,junior,easy
PIoM9UkR72BGOOCJwBMgzPXrR5EHZiv8SzfvVFsNlxk=,9277,16,0.89058963,33.59027703,1.33448313,0.146814703,321628.0456,34.8349682,6159,1698,698,480,242,0.811129363,4,elementary,easy
PL/9zJXG7zguwqO/MqHkdLaEWAXCT0AIMUNY1gqRrNQ=,1386,18,0.712121212,48.25036075,1.509379509,0.510822511,218280.57,46.15295815,1024,250,95,13,4,0.67830004,9,junior,easy
POe1GpZCs0XAkf8qMngYc903fO7YAI7ijydnbX3l+/U=,10787,16,0.698526004,50.30861222,2.294613887,0.672476129,356836.2878,38.97422824,8250,1338,581,456,162,0.570732669,4,elementary,easy
PSHqjHPywyyXi0y2Xgl+jLfJn4P5u6EHMd5/3/hvPlg=,1383,16,0.514822849,46.94360087,1.866232827,1.029645698,147234.8489,35.47650036,1235,121,12,14,1,0.467811132,9,junior,easy
PSneyMRyz91kF3BethZIYuhHg8W9mV383mS+3rQguUQ=,23945,16,0.735268323,37.84255586,1.756316559,0.405679683,285788.7922,32.25742326,15978,3808,1878,1698,583,0.59461241,4,elementary,normal
PTyaFYWmIg+5PNX4LsFQGDFZlntPfkud08tNGBXnw+Y=,4874,33,0.360484202,78.44460402,1.989741485,1.236356176,341148.5911,74.55006155,4377,361,93,37,6,0.251827992,8,junior,easy
PYkuZLd5EpFjzAeC8E2gVnGIXBLSlrBXRPhZNaQtdqo=,11485,16,0.678972573,38.59181541,2.029516761,0.821158032,256907.6151,38.04936874,8888,1510,591,374,122,0.547392976,6,elementary,easy
PZiMEThYIWDp5LXaqdNHdOfMunTBCS2DXk0x9ctcOzk=,12290,16,0.647843775,64.99560618,2.40187144,1.02921074,304151.1665,43.4004882,9758,1490,491,396,155,0.522564532,5,elementary,normal
PbVYI1CRNaSeyeEyzq2xT68tf/hq17mof2B8FYiM+io=,20620,20,0.836323957,44.75160039,1.435208535,0.401600388,331486.1741,35.29548982,13645,3343,1689,1314,629,0.731661264,3,elementary,easy
Pj38dvOZ+H6eylMm22y2HUPJ/2MqKuSTsaOIkGFdExM=,993,21,0.487411883,36.40886203,2.118831823,0.479355488,224420.2075,45.67270896,936,38,13,4,2,0.357056129,9,junior,normal
PlMIYvc3fCsZ4pYDuAJK1ADA8SMuWLshZIh1bvsDgaY=,26356,24,0.627447261,49.87001062,2.061541964,0.716686902,272095.2832,38.38025497,20556,3229,1414,837,320,0.489053013,5,elementary,easy
PlktFXkKNWBnU1+LuxWAGiP34j8SskGL2K20E3qCpSw=,4180,20,0.442105263,41.49952153,2.359808612,1.146411483,234619.8416,62.51961722,3777,322,52,24,5,0.417873623,8,junior,easy
Pm4ZYd3FPx3Chch18Er/uNkCsIZCSvPv19sFZFtZyTA=,4237,20,0.63441114,27.97687043,1.945716309,0.378097711,273087.6141,58.31862167,3457,557,129,71,23,0.531871826,8,junior,normal
Pno/CGBMlrCkP6v7Qig/GV1dlecJ5lEnZSJ6jZbpmZE=,12024,16,0.527029275,71.02727878,2.974384564,1.635229541,342882.7478,45.499501,10072,1272,459,166,55,0.400420885,5,elementary,hard
PpW+++sV2g8ZfNiSrJBx4aUY2yL+BPpbafTDwscbOow=,21123,23,0.71893197,29.28954221,1.675614259,0.421010273,299245.8876,33.87037826,14617,3254,1579,1267,406,0.579557513,4,elementary,normal
PqQyQvOjvvozBCtlR/0pL8uxhe0K63IPiKYCi1tDG1o=,106036,20,0.908210419,18.91162435,1.135972689,0.068033498,188315.561,23.85854804,57148,21484,11914,10383,5107,0.824482303,5,elementary,easy
Ps4dfShfpeMF3VG030HqZ2bsbD7PaVxvJYFTtroeSzQ=,24680,16,0.585332253,54.18824959,2.115397083,1.064303079,305013.5165,46.99436791,19947,3035,884,608,206,0.494924023,5,elementary,easy
PsNJe5XMT7olF29RVFBkcVUKbBQorktzCVlg3h5/UXI=,797,21,0.473023839,20.76662484,2.298619824,0.504391468,264473.187,75.29611041,698,78,8,10,3,0.427439034,9,junior,easy
Pt16yAWeWMgPGXsQUWEZ8q4oNKD30uoUwMljaOi24sI=,21275,18,0.782702703,24.85795535,1.570716804,0.369823737,324722.7214,40.73518214,14194,3431,1651,1419,580,0.630586041,5,elementary,easy
PvpLwkJhsaSFDgYgP2BUVWxNx+0ur7BufMi+rTxJHYM=,16642,19,0.911489004,17.76949886,1.239514481,0.091575532,295790.21,31.57258743,10579,3224,1319,992,528,0.838277345,3,elementary,easy
PwTmz5OGXktdjZBR5o3T6W/9xOtuu2dJeIwi/xwom1s=,7853,16,0.783012861,38.03947536,1.856997326,0.172163504,364433.608,48.33082898,6062,1218,255,197,121,0.68793045,5,elementary,normal
Q/SwuYH/ZNpYQVLmg+bpFVSLyN+QjWW4+Q6FJBsepeA=,18658,16,0.710955086,56.45899882,1.820291564,0.64374531,356078.5866,38.96853896,13083,2890,1361,963,361,0.530341699,3,elementary,normal
Q/taLV1XMrDmLpqWe+wVqvUU/JenxdWwwA8am9xppWU=,7728,16,0.78442029,25.03416149,1.69073499,0.159937888,369544.0769,42.41110248,5876,1014,378,311,149,0.719683249,4,elementary,easy
Q0mRkMzFoFAkNaLsyPYFJoBmC4JdqV9riasp/YCRf/M=,14420,17,0.690083218,31.59022191,1.762552011,0.27260749,291948.5358,34.60263523,11174,1873,695,500,178,0.561250409,4,elementary,easy
Q4rlu4p4omxZhIwjIFvGGUuC7wPUkgP+m0owUS+PTtY=,9103,23,0.7545864,29.86103482,1.889596836,0.361529166,374258.9619,41.75623421,6848,1226,450,457,122,0.647543583,3,elementary,normal
Q6oyQv4evP1EzfiPfaiyLQUS1mHQgoz+d7J7zk+zxbs=,4273,21,0.453545518,29.26023871,2.43178095,0.842499415,251731.505,61.42078165,3860,288,63,53,9,0.340088757,8,junior,normal
QEjs/Y0qxKqphtX3HPy3o5NLK3ln/f5PNCKLAhhvKJM=,3071,20,0.510582872,46.4575057,2.146206447,0.804623901,381857.5627,95.24747639,2445,386,137,77,26,0.422324175,8,junior,normal
QItWSsqV6XwvWHO63v1Q3q0cS8HtbGkBWTkRtJ62BDw=,12780,22,0.759311424,62.86604069,1.625821596,0.635915493,376980.302,51.6928795,9293,1874,802,570,241,0.656846428,5,elementary,easy
QKs+1aEPk0x80IIx0aKNLHlmX1JIOry1/wb3Lhq4sFg=,16975,33,0.862326951,19.11817378,1.270986745,0.118586156,219606.5902,32.91681885,10600,3967,1176,927,305,0.745924913,7,junior,easy
QLZ1wKDTHboEYAyw3gx/ZFqOkxwu4cMUHZrenzwD9sY=,1486,16,0.436069987,53.88290713,2.438761777,0.901749664,166802.683,40.04912517,1327,97,28,30,4,0.314403038,9,junior,easy
QMSnwGbK7tYBNz9p869x0lrxHkB6Yd1EQcOqjCuLujU=,2827,26,0.403254333,51.64308454,2.539441104,1.151750973,369189.2168,82.82631765,2526,219,55,24,3,0.346022749,8,junior,normal
QZ6LopqYP/r9aU9mfJaX3+scQfAlYe19eeaj7TW+zww=,30561,18,0.699911652,34.08199993,2.096920912,0.380615818,288843.4534,37.85543667,22577,4091,1809,1493,591,0.534188859,5,elementary,easy
QZYEX3iUClUnuqodly/8KADAcMRs+hjzmHD61g1apGg=,2948,24,0.757123474,25.33175034,1.68724559,0.232700136,281664.6509,56.69131615,2417,377,80,46,28,0.711409662,8,junior,easy
Qfkdu0xMDo7ZKO14VkT7AmpqH0GnAvcprI5Fj+rC1u0=,3272,16,0.695904645,86.10360636,2.658924205,1.111858191,216867.4972,37.74113692,2864,289,65,43,11,0.62426081,6,elementary,easy
QjpkOpuGWH0UnITA2wpaRypYPOTnkGJFcYezuYGtYuM=,5862,24,0.382463323,82.139884,3.145513477,1.639031047,419435.2213,70.84936882,5075,557,148,59,23,0.244418556,7,junior,easy
QkM4hin94znSQ6Dj6MkPpYBAjcEKA0u+2HbJyCWol3I=,2237,20,0.433616451,35.06973625,2.421546714,0.684398748,506939.4511,100.6477425,2043,160,29,3,2,0.342599513,8,junior,normal
QlU/0uOUSWj8W8vTMUywLl+Uev53aISqtS8jMi2JnDE=,8397,16,0.748838871,44.29510539,1.97606288,0.435393593,429187.5379,43.20685959,6332,1058,539,355,113,0.624140968,3,elementary,normal
QlgE9ktDNbyezcCDHWTZkmzRM8/8FOcwEHpwzA+Zib8=,7922,15,0.461878314,79.90785155,4.06399899,1.834385256,428730.0663,48.88992679,6660,746,277,173,66,0.324344015,4,elementary,hard
QmVklaXAga6VIQ+lpYkCclWpaUrgeJABVDnm+XFhXB0=,1727,16,0.691372322,30.51650261,1.609727852,0.517081644,389784.4268,72.92182976,1388,224,76,32,7,0.622086762,8,junior,unset
Qo3teiynihSpD4R1XtUH9HqLDtvdWpneGpSfDR1fSto=,4380,16,0.703881279,21.14200913,1.649315068,0.174200913,337708.0032,54.29726027,3382,611,199,139,49,0.60013786,7,junior,normal
Qx6mwirYKln7CTvOXad5Do5OkVKmypYSQfFs0MB6Cvs=,16952,18,0.77654554,72.1327277,1.621519585,0.527017461,313744.7455,39.85163992,11889,2660,1121,915,367,0.655220868,5,elementary,normal
R+PA0n0gNtg8uHV6dQ5TLW+3WEt2Bac2ak0mDoaL9f0=,3734,20,0.351633637,40.9397429,3.485002678,1.065881093,408658.2825,88.80798072,3244,356,112,20,2,0.260097111,8,junior,easy
R5pBjwxHhlwD8Iv1qdtR9VtjKwfWBVuh5P0UM3eQg7Y=,570,21,0.454385965,54.3754386,2.140350877,1.405263158,330226.9509,63.94912281,520,29,3,17,1,0.274741344,9,junior,hard
R6QefDBKjMm/uoG5bP/sWm4HxgqX8fZQ9wriQsEbLhU=,3144,16,0.583651399,94.4153944,2.364503817,1.800254453,235932.1291,40.2706743,2852,212,40,30,10,0.490122812,6,elementary,easy
